segment_id,constituency_id,segment_name,segment_type,analysis_date,total_voters,percentage_of_total,demographics,geographic_concentration,support_level,top_issues,engagement_score,contact_coverage_pct,last_contact_date,preferred_channels,key_messengers,priority_level,target_message,recommended_actions,estimated_conversion_rate,turnout_tendency,loyalty_score,swing_potential,budget_allocated,volunteers_assigned,events_planned,created_at,updated_at
0cebe5ab-ad4c-421b-a5b9-8f8fd84500dd,PC10,loyalty_11_chevella,loyalty,2025-01-01,208724,16.07,"{""age_group"": ""middle_age_36_55"", ""gender"": ""all"", ""occupation_category"": ""business_trade"", ""income_level"": ""middle"", ""education_level"": ""undergraduate"", ""religion"": ""all"", ""caste_category"": ""obc""}","[{""ward"": ""Tandur"", ""voter_count"": 4598, ""concentration_pct"": 24.58}, {""ward"": ""Vicarabad"", ""voter_count"": 1652, ""concentration_pct"": 24.51}, {""ward"": ""Maheshwaram"", ""voter_count"": 3731, ""concentration_pct"": 27.68}]","{""strong_favorable"": 58199, ""leaning_favorable"": 35274, ""neutral"": 30680, ""opposition"": 48624, ""undecided"": 35947}","[{""issue"": ""water_supply"", ""priority_level"": ""medium"", ""satisfaction_score"": 68}, {""issue"": ""healthcare"", ""priority_level"": ""low"", ""satisfaction_score"": 62}, {""issue"": ""infrastructure"", ""priority_level"": ""high"", ""satisfaction_score"": 54}]",71,71.1,2025-03-04,"[""events"", ""door_to_door"", ""phone"", ""whatsapp""]","[""Leader_7"", ""Leader_6"", ""Leader_4"", ""Leader_4""]",medium,"[""Message theme 5"", ""Message theme 3"", ""Message theme 3"", ""Message theme 2""]","[""Phone banking"", ""Social media outreach"", ""Phone banking""]",0.29,high,95,low,258181.06,44,6,2025-12-05 12:30:12.085825,2025-12-05 12:30:12.085825
3f514b30-c383-4bb8-8ff2-d1afb1149ab5,PC11,issue_based_1_mahbubnagar,issue_based,2025-08-01,90696,9.22,"{""age_group"": ""youth_18_35"", ""gender"": ""all"", ""occupation_category"": ""students_professionals"", ""income_level"": ""lower_middle"", ""education_level"": ""graduate"", ""religion"": ""all"", ""caste_category"": ""general""}","[{""ward"": ""Jadcherla"", ""voter_count"": 2007, ""concentration_pct"": 21.98}, {""ward"": ""Mahbubnagar"", ""voter_count"": 2629, ""concentration_pct"": 18.57}, {""ward"": ""Kalwakurthy"", ""voter_count"": 2496, ""concentration_pct"": 12.16}]","{""strong_favorable"": 24857, ""leaning_favorable"": 18207, ""neutral"": 10692, ""opposition"": 11598, ""undecided"": 25342}","[{""issue"": ""water_supply"", ""priority_level"": ""medium"", ""satisfaction_score"": 66}, {""issue"": ""infrastructure"", ""priority_level"": ""high"", ""satisfaction_score"": 50}, {""issue"": ""employment"", ""priority_level"": ""low"", ""satisfaction_score"": 79}]",61,76.42,2025-08-23,"[""phone"", ""whatsapp"", ""social_media""]","[""Leader_1"", ""Leader_1"", ""Leader_8""]",high,"[""Message theme 3"", ""Message theme 2"", ""Message theme 5"", ""Message theme 3""]","[""Door-to-door campaign"", ""Door-to-door campaign"", ""Door-to-door campaign""]",0.33,high,88,high,93983.83,15,12,2025-12-05 12:30:12.085853,2025-12-05 12:30:12.085853
1a196b70-8c37-49dc-9fdd-cce47bfe2091,PC11,issue_based_2_mahbubnagar,issue_based,2025-02-01,82496,8.38,"{""age_group"": ""senior_55plus"", ""gender"": ""all"", ""occupation_category"": ""retired"", ""income_level"": ""lower"", ""education_level"": ""secondary"", ""religion"": ""all"", ""caste_category"": ""sc_st""}","[{""ward"": ""Jadcherla"", ""voter_count"": 2220, ""concentration_pct"": 16.37}, {""ward"": ""Mahbubnagar"", ""voter_count"": 3442, ""concentration_pct"": 10.91}, {""ward"": ""Achampet"", ""voter_count"": 3030, ""concentration_pct"": 16.07}]","{""strong_favorable"": 20713, ""leaning_favorable"": 12970, ""neutral"": 14775, ""opposition"": 16591, ""undecided"": 17447}","[{""issue"": ""healthcare"", ""priority_level"": ""low"", ""satisfaction_score"": 85}, {""issue"": ""infrastructure"", ""priority_level"": ""low"", ""satisfaction_score"": 76}, {""issue"": ""education"", ""priority_level"": ""low"", ""satisfaction_score"": 64}]",82,65.08,2025-01-23,"[""door_to_door"", ""social_media"", ""phone"", ""whatsapp""]","[""Leader_5"", ""Leader_6"", ""Leader_7""]",medium,"[""Message theme 1"", ""Message theme 1""]","[""Social media outreach"", ""Community events"", ""Social media outreach"", ""Community events""]",0.43,medium,82,medium,261940.2,43,12,2025-12-05 12:30:12.085880,2025-12-05 12:30:12.085881
cc2e598f-9da2-4401-8ea4-ab576e27a159,PC11,issue_based_3_mahbubnagar,issue_based,2025-05-01,134822,13.7,"{""age_group"": ""senior_55plus"", ""gender"": ""all"", ""occupation_category"": ""retired"", ""income_level"": ""lower"", ""education_level"": ""secondary"", ""religion"": ""all"", ""caste_category"": ""sc_st""}","[{""ward"": ""Wanaparthy"", ""voter_count"": 2593, ""concentration_pct"": 12.41}, {""ward"": ""Achampet"", ""voter_count"": 2969, ""concentration_pct"": 22.35}, {""ward"": ""Nagarkurnool"", ""voter_count"": 4748, ""concentration_pct"": 23.92}]","{""strong_favorable"": 34250, ""leaning_favorable"": 33409, ""neutral"": 14420, ""opposition"": 24371, ""undecided"": 28372}","[{""issue"": ""water_supply"", ""priority_level"": ""low"", ""satisfaction_score"": 45}, {""issue"": ""employment"", ""priority_level"": ""high"", ""satisfaction_score"": 45}, {""issue"": ""infrastructure"", ""priority_level"": ""high"", ""satisfaction_score"": 61}]",40,61.98,2025-05-12,"[""events"", ""whatsapp"", ""phone""]","[""Leader_8"", ""Leader_1""]",high,"[""Message theme 1"", ""Message theme 2""]","[""Phone banking"", ""Phone banking""]",0.18,medium,82,medium,276818.95,46,9,2025-12-05 12:30:12.085907,2025-12-05 12:30:12.085907
baff1958-95a5-4f29-9c37-5587101c0352,PC11,issue_based_4_mahbubnagar,issue_based,2025-11-01,191719,19.49,"{""age_group"": ""middle_age_36_55"", ""gender"": ""all"", ""occupation_category"": ""business_trade"", ""income_level"": ""middle"", ""education_level"": ""undergraduate"", ""religion"": ""all"", ""caste_category"": ""obc""}","[{""ward"": ""Kollapur"", ""voter_count"": 1942, ""concentration_pct"": 23.49}, {""ward"": ""Nagarkurnool"", ""voter_count"": 2251, ""concentration_pct"": 27.52}, {""ward"": ""Achampet"", ""voter_count"": 4807, ""concentration_pct"": 26.44}]","{""strong_favorable"": 45129, ""leaning_favorable"": 31712, ""neutral"": 20169, ""opposition"": 28152, ""undecided"": 66557}","[{""issue"": ""education"", ""priority_level"": ""low"", ""satisfaction_score"": 83}, {""issue"": ""healthcare"", ""priority_level"": ""high"", ""satisfaction_score"": 71}, {""issue"": ""healthcare"", ""priority_level"": ""medium"", ""satisfaction_score"": 44}]",78,70.87,2025-07-15,"[""whatsapp"", ""events"", ""social_media""]","[""Leader_9"", ""Leader_2"", ""Leader_6""]",low,"[""Message theme 4"", ""Message theme 3"", ""Message theme 5""]","[""Community events"", ""Door-to-door campaign""]",0.44,high,49,low,107207.86,36,11,2025-12-05 12:30:12.085934,2025-12-05 12:30:12.085935
b1d3b72e-a425-4693-9045-76b0afb34710,PC11,issue_based_5_mahbubnagar,issue_based,2025-09-01,80320,8.16,"{""age_group"": ""senior_55plus"", ""gender"": ""all"", ""occupation_category"": ""retired"", ""income_level"": ""lower"", ""education_level"": ""secondary"", ""religion"": ""all"", ""caste_category"": ""sc_st""}","[{""ward"": ""Mahbubnagar"", ""voter_count"": 1346, ""concentration_pct"": 15.99}, {""ward"": ""Kollapur"", ""voter_count"": 2720, ""concentration_pct"": 11.07}, {""ward"": ""Kalwakurthy"", ""voter_count"": 1909, ""concentration_pct"": 11.94}]","{""strong_favorable"": 20127, ""leaning_favorable"": 14008, ""neutral"": 13236, ""opposition"": 15887, ""undecided"": 17062}","[{""issue"": ""employment"", ""priority_level"": ""high"", ""satisfaction_score"": 63}, {""issue"": ""water_supply"", ""priority_level"": ""high"", ""satisfaction_score"": 46}, {""issue"": ""infrastructure"", ""priority_level"": ""medium"", ""satisfaction_score"": 60}]",48,70.79,2025-07-23,"[""door_to_door"", ""phone""]","[""Leader_3"", ""Leader_7"", ""Leader_9"", ""Leader_2""]",medium,"[""Message theme 2"", ""Message theme 4"", ""Message theme 2""]","[""Door-to-door campaign"", ""Community events"", ""Phone banking""]",0.19,low,53,medium,490770.63,31,15,2025-12-05 12:30:12.085962,2025-12-05 12:30:12.085962
9cf48d40-8a2a-4c20-b523-a5e39570a692,PC11,loyalty_6_mahbubnagar,loyalty,2025-03-01,68581,6.97,"{""age_group"": ""senior_55plus"", ""gender"": ""all"", ""occupation_category"": ""retired"", ""income_level"": ""lower"", ""education_level"": ""secondary"", ""religion"": ""all"", ""caste_category"": ""sc_st""}","[{""ward"": ""Achampet"", ""voter_count"": 1628, ""concentration_pct"": 29.41}, {""ward"": ""Wanaparthy"", ""voter_count"": 4777, ""concentration_pct"": 19.4}, {""ward"": ""Mahbubnagar"", ""voter_count"": 2297, ""concentration_pct"": 21.31}]","{""strong_favorable"": 15824, ""leaning_favorable"": 12560, ""neutral"": 10721, ""opposition"": 8605, ""undecided"": 20871}","[{""issue"": ""healthcare"", ""priority_level"": ""high"", ""satisfaction_score"": 72}, {""issue"": ""healthcare"", ""priority_level"": ""high"", ""satisfaction_score"": 78}, {""issue"": ""employment"", ""priority_level"": ""low"", ""satisfaction_score"": 80}]",66,44.72,2025-10-12,"[""phone"", ""whatsapp"", ""social_media"", ""events""]","[""Leader_3"", ""Leader_9""]",medium,"[""Message theme 4"", ""Message theme 2"", ""Message theme 1"", ""Message theme 1""]","[""Phone banking"", ""Community events"", ""Door-to-door campaign""]",0.39,high,87,medium,211698.22,23,4,2025-12-05 12:30:12.085989,2025-12-05 12:30:12.085990
4d2680de-598b-4ff1-8df8-7ad2a2d9971e,PC11,issue_based_7_mahbubnagar,issue_based,2025-10-01,171020,17.38,"{""age_group"": ""senior_55plus"", ""gender"": ""all"", ""occupation_category"": ""retired"", ""income_level"": ""lower"", ""education_level"": ""secondary"", ""religion"": ""all"", ""caste_category"": ""sc_st""}","[{""ward"": ""Kollapur"", ""voter_count"": 1363, ""concentration_pct"": 26.15}, {""ward"": ""Nagarkurnool"", ""voter_count"": 2765, ""concentration_pct"": 24.14}, {""ward"": ""Kalwakurthy"", ""voter_count"": 3631, ""concentration_pct"": 15.42}]","{""strong_favorable"": 37345, ""leaning_favorable"": 29942, ""neutral"": 26289, ""opposition"": 19435, ""undecided"": 58009}","[{""issue"": ""water_supply"", ""priority_level"": ""low"", ""satisfaction_score"": 48}, {""issue"": ""education"", ""priority_level"": ""high"", ""satisfaction_score"": 77}, {""issue"": ""employment"", ""priority_level"": ""low"", ""satisfaction_score"": 65}]",72,65.8,2025-09-09,"[""phone"", ""whatsapp"", ""events"", ""door_to_door""]","[""Leader_4"", ""Leader_8"", ""Leader_7"", ""Leader_1""]",low,"[""Message theme 2"", ""Message theme 4"", ""Message theme 4""]","[""Community events"", ""Phone banking"", ""Phone banking""]",0.31,low,93,medium,101974.14,45,10,2025-12-05 12:30:12.086017,2025-12-05 12:30:12.086017
d77f1079-2a18-49fe-a9be-0f85c6d6582b,PC11,loyalty_8_mahbubnagar,loyalty,2025-10-01,127175,12.93,"{""age_group"": ""senior_55plus"", ""gender"": ""all"", ""occupation_category"": ""retired"", ""income_level"": ""lower"", ""education_level"": ""secondary"", ""religion"": ""all"", ""caste_category"": ""sc_st""}","[{""ward"": ""Nagarkurnool"", ""voter_count"": 1705, ""concentration_pct"": 15.31}, {""ward"": ""Kalwakurthy"", ""voter_count"": 1245, ""concentration_pct"": 25.0}, {""ward"": ""Kollapur"", ""voter_count"": 4045, ""concentration_pct"": 25.25}]","{""strong_favorable"": 39733, ""leaning_favorable"": 31409, ""neutral"": 24722, ""opposition"": 27863, ""undecided"": 3448}","[{""issue"": ""employment"", ""priority_level"": ""low"", ""satisfaction_score"": 70}, {""issue"": ""education"", ""priority_level"": ""high"", ""satisfaction_score"": 61}, {""issue"": ""employment"", ""priority_level"": ""high"", ""satisfaction_score"": 53}]",50,41.85,2025-05-30,"[""events"", ""social_media""]","[""Leader_1"", ""Leader_3"", ""Leader_7"", ""Leader_10""]",high,"[""Message theme 5"", ""Message theme 5"", ""Message theme 1"", ""Message theme 4""]","[""Social media outreach"", ""Community events"", ""Phone banking"", ""Phone banking""]",0.42,low,55,high,105208.24,22,7,2025-12-05 12:30:12.086044,2025-12-05 12:30:12.086044
4dd1ba1c-1bd8-4d91-8c8c-fd807e7e0e3b,PC11,geographic_9_mahbubnagar,geographic,2025-09-01,188905,19.2,"{""age_group"": ""senior_55plus"", ""gender"": ""all"", ""occupation_category"": ""retired"", ""income_level"": ""lower"", ""education_level"": ""secondary"", ""religion"": ""all"", ""caste_category"": ""sc_st""}","[{""ward"": ""Kollapur"", ""voter_count"": 3265, ""concentration_pct"": 11.56}, {""ward"": ""Wanaparthy"", ""voter_count"": 3964, ""concentration_pct"": 14.5}, {""ward"": ""Kalwakurthy"", ""voter_count"": 4556, ""concentration_pct"": 23.83}]","{""strong_favorable"": 56893, ""leaning_favorable"": 29440, ""neutral"": 30572, ""opposition"": 41550, ""undecided"": 30450}","[{""issue"": ""water_supply"", ""priority_level"": ""high"", ""satisfaction_score"": 74}, {""issue"": ""water_supply"", ""priority_level"": ""medium"", ""satisfaction_score"": 63}, {""issue"": ""education"", ""priority_level"": ""low"", ""satisfaction_score"": 72}]",77,64.52,2025-05-17,"[""door_to_door"", ""events"", ""whatsapp"", ""phone""]","[""Leader_5"", ""Leader_4"", ""Leader_7""]",medium,"[""Message theme 5"", ""Message theme 4""]","[""Social media outreach"", ""Community events"", ""Door-to-door campaign"", ""Door-to-door campaign""]",0.15,medium,81,low,316400.84,24,5,2025-12-05 12:30:12.086071,2025-12-05 12:30:12.086071
2b773f91-5975-431b-a2b8-0733ce2ca829,PC12,demographic_1_nagarkurnool,demographic,2025-05-01,112921,11.42,"{""age_group"": ""senior_55plus"", ""gender"": ""all"", ""occupation_category"": ""retired"", ""income_level"": ""lower"", ""education_level"": ""secondary"", ""religion"": ""all"", ""caste_category"": ""sc_st""}","[{""ward"": ""Makthal"", ""voter_count"": 1061, ""concentration_pct"": 15.15}, {""ward"": ""Devarkadra"", ""voter_count"": 4392, ""concentration_pct"": 23.91}, {""ward"": ""Shadnagar"", ""voter_count"": 3706, ""concentration_pct"": 12.74}]","{""strong_favorable"": 27661, ""leaning_favorable"": 18213, ""neutral"": 16484, ""opposition"": 20980, ""undecided"": 29583}","[{""issue"": ""water_supply"", ""priority_level"": ""medium"", ""satisfaction_score"": 69}, {""issue"": ""education"", ""priority_level"": ""medium"", ""satisfaction_score"": 50}, {""issue"": ""infrastructure"", ""priority_level"": ""low"", ""satisfaction_score"": 73}]",88,71.68,2025-07-12,"[""whatsapp"", ""events""]","[""Leader_8"", ""Leader_7"", ""Leader_2"", ""Leader_1""]",low,"[""Message theme 2"", ""Message theme 1""]","[""Door-to-door campaign"", ""Community events"", ""Social media outreach""]",0.25,low,83,low,353526.87,31,11,2025-12-05 12:30:12.086098,2025-12-05 12:30:12.086098
1b5c576a-441b-415e-ba5b-e5e8e62391b6,PC12,demographic_2_nagarkurnool,demographic,2025-07-01,70333,7.11,"{""age_group"": ""all"", ""gender"": ""male"", ""occupation_category"": ""agriculture"", ""income_level"": ""lower"", ""education_level"": ""primary"", ""religion"": ""all"", ""caste_category"": ""all""}","[{""ward"": ""Achampet"", ""voter_count"": 4941, ""concentration_pct"": 23.02}, {""ward"": ""Narayanpet"", ""voter_count"": 1568, ""concentration_pct"": 11.39}, {""ward"": ""Makthal"", ""voter_count"": 2004, ""concentration_pct"": 18.06}]","{""strong_favorable"": 23558, ""leaning_favorable"": 11241, ""neutral"": 8300, ""opposition"": 14119, ""undecided"": 13115}","[{""issue"": ""infrastructure"", ""priority_level"": ""high"", ""satisfaction_score"": 45}, {""issue"": ""employment"", ""priority_level"": ""high"", ""satisfaction_score"": 66}, {""issue"": ""education"", ""priority_level"": ""low"", ""satisfaction_score"": 55}]",56,40.68,2025-01-09,"[""social_media"", ""events""]","[""Leader_8"", ""Leader_8"", ""Leader_5""]",high,"[""Message theme 1"", ""Message theme 3"", ""Message theme 2"", ""Message theme 1""]","[""Phone banking"", ""Phone banking"", ""Community events"", ""Door-to-door campaign""]",0.38,low,44,high,487377.44,41,10,2025-12-05 12:30:12.086124,2025-12-05 12:30:12.086125
650071cf-51fe-48f0-bc56-20b3bbc846b3,PC12,geographic_3_nagarkurnool,geographic,2025-03-01,100206,10.13,"{""age_group"": ""middle_age_36_55"", ""gender"": ""all"", ""occupation_category"": ""business_trade"", ""income_level"": ""middle"", ""education_level"": ""undergraduate"", ""religion"": ""all"", ""caste_category"": ""obc""}","[{""ward"": ""Achampet"", ""voter_count"": 2945, ""concentration_pct"": 25.94}, {""ward"": ""Nagarkurnool"", ""voter_count"": 4527, ""concentration_pct"": 21.96}, {""ward"": ""Shadnagar"", ""voter_count"": 1650, ""concentration_pct"": 29.1}]","{""strong_favorable"": 25821, ""leaning_favorable"": 23956, ""neutral"": 10891, ""opposition"": 20570, ""undecided"": 18968}","[{""issue"": ""healthcare"", ""priority_level"": ""medium"", ""satisfaction_score"": 73}, {""issue"": ""employment"", ""priority_level"": ""low"", ""satisfaction_score"": 49}, {""issue"": ""infrastructure"", ""priority_level"": ""low"", ""satisfaction_score"": 44}]",90,57.39,2025-05-24,"[""phone"", ""events"", ""whatsapp""]","[""Leader_2"", ""Leader_6"", ""Leader_3"", ""Leader_1""]",high,"[""Message theme 3"", ""Message theme 4"", ""Message theme 5""]","[""Social media outreach"", ""Community events""]",0.35,low,80,low,244219.77,33,9,2025-12-05 12:30:12.086150,2025-12-05 12:30:12.086150
634ead26-cdbe-43bd-a3ba-f0e43b2e442c,PC12,demographic_4_nagarkurnool,demographic,2025-05-01,101583,10.27,"{""age_group"": ""middle_age_36_55"", ""gender"": ""all"", ""occupation_category"": ""business_trade"", ""income_level"": ""middle"", ""education_level"": ""undergraduate"", ""religion"": ""all"", ""caste_category"": ""obc""}","[{""ward"": ""Kalwakurthy"", ""voter_count"": 4621, ""concentration_pct"": 20.22}, {""ward"": ""Shadnagar"", ""voter_count"": 4408, ""concentration_pct"": 16.85}, {""ward"": ""Makthal"", ""voter_count"": 3199, ""concentration_pct"": 13.46}]","{""strong_favorable"": 20783, ""leaning_favorable"": 21016, ""neutral"": 18957, ""opposition"": 24623, ""undecided"": 16204}","[{""issue"": ""education"", ""priority_level"": ""low"", ""satisfaction_score"": 43}, {""issue"": ""education"", ""priority_level"": ""high"", ""satisfaction_score"": 46}, {""issue"": ""water_supply"", ""priority_level"": ""medium"", ""satisfaction_score"": 78}]",62,74.32,2025-12-14,"[""door_to_door"", ""phone"", ""events""]","[""Leader_5"", ""Leader_1"", ""Leader_1""]",high,"[""Message theme 2"", ""Message theme 2"", ""Message theme 5"", ""Message theme 5""]","[""Door-to-door campaign"", ""Door-to-door campaign""]",0.35,low,94,high,126411.28,40,15,2025-12-05 12:30:12.086176,2025-12-05 12:30:12.086177
61dd3bb6-36d9-4811-ada0-b96401f6c9b6,PC12,issue_based_5_nagarkurnool,issue_based,2025-09-01,65569,6.63,"{""age_group"": ""middle_age_36_55"", ""gender"": ""all"", ""occupation_category"": ""business_trade"", ""income_level"": ""middle"", ""education_level"": ""undergraduate"", ""religion"": ""all"", ""caste_category"": ""obc""}","[{""ward"": ""Devarkadra"", ""voter_count"": 4612, ""concentration_pct"": 18.07}, {""ward"": ""Narayanpet"", ""voter_count"": 1752, ""concentration_pct"": 26.49}, {""ward"": ""Shadnagar"", ""voter_count"": 1956, ""concentration_pct"": 21.15}]","{""strong_favorable"": 15206, ""leaning_favorable"": 10938, ""neutral"": 8636, ""opposition"": 11061, ""undecided"": 19728}","[{""issue"": ""water_supply"", ""priority_level"": ""high"", ""satisfaction_score"": 52}, {""issue"": ""water_supply"", ""priority_level"": ""high"", ""satisfaction_score"": 41}, {""issue"": ""education"", ""priority_level"": ""high"", ""satisfaction_score"": 85}]",63,60.98,2025-07-27,"[""phone"", ""events""]","[""Leader_9"", ""Leader_9"", ""Leader_1""]",medium,"[""Message theme 5"", ""Message theme 2"", ""Message theme 2""]","[""Community events"", ""Door-to-door campaign"", ""Door-to-door campaign"", ""Community events""]",0.38,low,47,high,261436.68,29,5,2025-12-05 12:30:12.086202,2025-12-05 12:30:12.086203
