booth_id,constituency_id,booth_number,booth_name,location_ward,analysis_date,total_voters,male_voters,female_voters,first_time_voters,senior_voters,booth_score,risk_level,competitive_threat_score,booth_agents,active_volunteers,booth_committee_strength,last_meeting_date,surveyed_by,verification_date,created_at,updated_at
PC09_B109,PC09,B109,Polling Station 109,Charminar,2025-11-01,4744,2466,2277,379,569,73,moderate,69,2,9,weak,2025-11-05,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B110,PC09,B110,Polling Station 110,Yakutpura,2025-11-01,4613,2398,2214,369,553,71,moderate,23,5,13,strong,2025-11-03,surveyor_8,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B111,PC09,B111,Polling Station 111,Chandrayangutta,2025-11-01,4584,2383,2200,366,550,92,secure,64,3,8,moderate,2025-11-01,surveyor_3,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B112,PC09,B112,Polling Station 112,Goshamahal,2025-11-01,4712,2450,2261,376,565,52,vulnerable,20,3,19,strong,2025-11-26,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B113,PC09,B113,Polling Station 113,Charminar,2025-11-01,4702,2445,2256,376,564,81,secure,54,4,19,moderate,2025-11-14,surveyor_2,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B114,PC09,B114,Polling Station 114,Chandrayangutta,2025-11-01,4596,2389,2206,367,551,83,secure,42,4,6,moderate,2025-11-14,surveyor_3,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B115,PC09,B115,Polling Station 115,Charminar,2025-11-01,4607,2395,2211,368,552,84,secure,60,4,13,weak,2025-10-30,surveyor_2,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B116,PC09,B116,Polling Station 116,Karwan,2025-11-01,4765,2477,2287,381,571,85,secure,75,3,11,strong,2025-10-18,surveyor_7,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B117,PC09,B117,Polling Station 117,Yakutpura,2025-11-01,4684,2435,2248,374,562,68,moderate,44,3,16,moderate,2025-10-31,surveyor_7,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B118,PC09,B118,Polling Station 118,Bahadurpura,2025-11-01,4586,2384,2201,366,550,55,vulnerable,63,5,11,moderate,2025-10-17,surveyor_1,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B119,PC09,B119,Polling Station 119,Yakutpura,2025-11-01,4635,2410,2224,370,556,83,secure,61,3,7,weak,2025-11-02,surveyor_8,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B120,PC09,B120,Polling Station 120,Charminar,2025-11-01,4685,2436,2248,374,562,45,vulnerable,33,4,17,strong,2025-10-19,surveyor_1,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B121,PC09,B121,Polling Station 121,Yakutpura,2025-11-01,4730,2459,2270,378,567,85,secure,41,4,15,moderate,2025-11-30,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B122,PC09,B122,Polling Station 122,Malakpet,2025-11-01,4604,2394,2209,368,552,47,vulnerable,64,2,16,moderate,2025-10-31,surveyor_4,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B123,PC09,B123,Polling Station 123,Chandrayangutta,2025-11-01,4629,2407,2221,370,555,64,moderate,70,4,7,weak,2025-10-23,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B124,PC09,B124,Polling Station 124,Charminar,2025-11-01,4567,2374,2192,365,548,61,moderate,57,5,11,strong,2025-11-30,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B125,PC09,B125,Polling Station 125,Malakpet,2025-11-01,4684,2435,2248,374,562,53,vulnerable,47,2,18,moderate,2025-11-23,surveyor_1,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B126,PC09,B126,Polling Station 126,Chandrayangutta,2025-11-01,4727,2458,2268,378,567,76,secure,55,5,5,moderate,2025-10-14,surveyor_9,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B127,PC09,B127,Polling Station 127,Bahadurpura,2025-11-01,4731,2460,2270,378,567,76,secure,70,3,18,weak,2025-10-13,surveyor_1,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B128,PC09,B128,Polling Station 128,Charminar,2025-11-01,4636,2410,2225,370,556,58,vulnerable,53,2,19,moderate,2025-11-10,surveyor_5,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B129,PC09,B129,Polling Station 129,Karwan,2025-11-01,4754,2472,2281,380,570,51,vulnerable,66,3,13,moderate,2025-10-13,surveyor_6,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B130,PC09,B130,Polling Station 130,Charminar,2025-11-01,4624,2404,2219,369,554,56,vulnerable,36,4,7,moderate,2025-11-22,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B131,PC09,B131,Polling Station 131,Karwan,2025-11-01,4716,2452,2263,377,565,75,moderate,42,5,17,weak,2025-10-03,surveyor_1,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B132,PC09,B132,Polling Station 132,Charminar,2025-11-01,4700,2444,2256,376,564,47,vulnerable,70,3,18,strong,2025-10-22,surveyor_3,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B133,PC09,B133,Polling Station 133,Karwan,2025-11-01,4737,2463,2273,378,568,51,vulnerable,42,2,14,weak,2025-11-29,surveyor_7,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B134,PC09,B134,Polling Station 134,Yakutpura,2025-11-01,4658,2422,2235,372,558,71,moderate,51,2,8,strong,2025-10-05,surveyor_4,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B135,PC09,B135,Polling Station 135,Bahadurpura,2025-11-01,4728,2458,2269,378,567,49,vulnerable,44,3,20,moderate,2025-10-07,surveyor_2,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B136,PC09,B136,Polling Station 136,Malakpet,2025-11-01,4644,2414,2229,371,557,82,secure,69,4,9,moderate,2025-10-20,surveyor_6,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B137,PC09,B137,Polling Station 137,Charminar,2025-11-01,4662,2424,2237,372,559,80,secure,33,4,14,weak,2025-10-03,surveyor_1,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B138,PC09,B138,Polling Station 138,Malakpet,2025-11-01,4704,2446,2257,376,564,52,vulnerable,73,3,19,strong,2025-11-04,surveyor_9,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B139,PC09,B139,Polling Station 139,Bahadurpura,2025-11-01,4640,2412,2227,371,556,80,secure,33,4,12,moderate,2025-10-14,surveyor_9,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B140,PC09,B140,Polling Station 140,Charminar,2025-11-01,4761,2475,2285,380,571,77,secure,72,2,12,weak,2025-11-28,surveyor_7,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B141,PC09,B141,Polling Station 141,Bahadurpura,2025-11-01,4685,2436,2248,374,562,52,vulnerable,56,3,15,moderate,2025-11-01,surveyor_9,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B142,PC09,B142,Polling Station 142,Yakutpura,2025-11-01,4654,2420,2233,372,558,91,secure,48,3,13,weak,2025-11-27,surveyor_9,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B143,PC09,B143,Polling Station 143,Bahadurpura,2025-11-01,4690,2438,2251,375,562,86,secure,25,5,10,weak,2025-11-27,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B144,PC09,B144,Polling Station 144,Yakutpura,2025-11-01,4639,2412,2226,371,556,88,secure,71,4,17,moderate,2025-10-22,surveyor_9,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B145,PC09,B145,Polling Station 145,Charminar,2025-11-01,4733,2461,2271,378,567,95,secure,28,3,12,weak,2025-10-28,surveyor_1,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B146,PC09,B146,Polling Station 146,Yakutpura,2025-11-01,4637,2411,2225,370,556,63,moderate,24,2,16,weak,2025-10-31,surveyor_7,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B147,PC09,B147,Polling Station 147,Yakutpura,2025-11-01,4598,2390,2207,367,551,66,moderate,69,2,13,moderate,2025-10-24,surveyor_3,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B148,PC09,B148,Polling Station 148,Karwan,2025-11-01,4598,2390,2207,367,551,56,vulnerable,29,4,11,strong,2025-11-24,surveyor_1,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B149,PC09,B149,Polling Station 149,Malakpet,2025-11-01,4748,2468,2279,379,569,61,moderate,62,2,19,strong,2025-10-14,surveyor_4,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B150,PC09,B150,Polling Station 150,Goshamahal,2025-11-01,4748,2468,2279,379,569,47,vulnerable,51,5,12,moderate,2025-10-29,surveyor_9,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B151,PC09,B151,Polling Station 151,Charminar,2025-11-01,4689,2438,2250,375,562,81,secure,28,2,15,strong,2025-10-21,surveyor_4,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B152,PC09,B152,Polling Station 152,Chandrayangutta,2025-11-01,4665,2425,2239,373,559,58,vulnerable,30,4,7,strong,2025-10-04,surveyor_6,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B153,PC09,B153,Polling Station 153,Bahadurpura,2025-11-01,4674,2430,2243,373,560,84,secure,39,4,13,moderate,2025-11-01,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B154,PC09,B154,Polling Station 154,Malakpet,2025-11-01,4713,2450,2262,377,565,90,secure,21,3,20,moderate,2025-11-24,surveyor_1,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B155,PC09,B155,Polling Station 155,Chandrayangutta,2025-11-01,4742,2465,2276,379,569,52,vulnerable,38,2,8,strong,2025-10-26,surveyor_3,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B156,PC09,B156,Polling Station 156,Goshamahal,2025-11-01,4582,2382,2199,366,549,89,secure,50,5,8,strong,2025-10-29,surveyor_7,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B157,PC09,B157,Polling Station 157,Chandrayangutta,2025-11-01,4658,2422,2235,372,558,59,vulnerable,36,4,13,strong,2025-11-24,surveyor_4,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B158,PC09,B158,Polling Station 158,Goshamahal,2025-11-01,4599,2391,2207,367,551,80,secure,54,3,19,weak,2025-11-23,surveyor_8,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B159,PC09,B159,Polling Station 159,Karwan,2025-11-01,4709,2448,2260,376,565,74,moderate,62,4,16,moderate,2025-10-11,surveyor_3,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B160,PC09,B160,Polling Station 160,Karwan,2025-11-01,4599,2391,2207,367,551,77,secure,60,5,13,moderate,2025-10-03,surveyor_9,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B161,PC09,B161,Polling Station 161,Bahadurpura,2025-11-01,4729,2459,2269,378,567,62,moderate,44,4,17,moderate,2025-10-29,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B162,PC09,B162,Polling Station 162,Goshamahal,2025-11-01,4691,2439,2251,375,562,67,moderate,60,4,17,weak,2025-11-14,surveyor_9,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B163,PC09,B163,Polling Station 163,Yakutpura,2025-11-01,4727,2458,2268,378,567,89,secure,30,5,14,strong,2025-10-03,surveyor_9,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B164,PC09,B164,Polling Station 164,Malakpet,2025-11-01,4742,2465,2276,379,569,72,moderate,35,4,20,moderate,2025-10-06,surveyor_9,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B165,PC09,B165,Polling Station 165,Malakpet,2025-11-01,4697,2442,2254,375,563,53,vulnerable,24,3,14,moderate,2025-10-15,surveyor_1,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B166,PC09,B166,Polling Station 166,Chandrayangutta,2025-11-01,4659,2422,2236,372,559,54,vulnerable,79,3,17,moderate,2025-11-04,surveyor_3,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B167,PC09,B167,Polling Station 167,Chandrayangutta,2025-11-01,4580,2381,2198,366,549,81,secure,67,3,19,strong,2025-11-07,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B168,PC09,B168,Polling Station 168,Chandrayangutta,2025-11-01,4585,2384,2200,366,550,71,moderate,61,3,19,weak,2025-10-03,surveyor_1,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B169,PC09,B169,Polling Station 169,Malakpet,2025-11-01,4730,2459,2270,378,567,91,secure,47,2,14,weak,2025-11-19,surveyor_2,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B170,PC09,B170,Polling Station 170,Bahadurpura,2025-11-01,4613,2398,2214,369,553,68,moderate,59,5,20,weak,2025-10-04,surveyor_1,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B171,PC09,B171,Polling Station 171,Charminar,2025-11-01,4736,2462,2273,378,568,63,moderate,73,4,18,strong,2025-10-06,surveyor_6,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B172,PC09,B172,Polling Station 172,Yakutpura,2025-11-01,4641,2413,2227,371,556,74,moderate,80,2,7,moderate,2025-10-11,surveyor_1,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B173,PC09,B173,Polling Station 173,Bahadurpura,2025-11-01,4687,2437,2249,374,562,75,moderate,47,3,12,strong,2025-11-01,surveyor_7,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B174,PC09,B174,Polling Station 174,Charminar,2025-11-01,4654,2420,2233,372,558,45,vulnerable,59,2,16,weak,2025-11-27,surveyor_4,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B175,PC09,B175,Polling Station 175,Goshamahal,2025-11-01,4688,2437,2250,375,562,90,secure,60,4,6,strong,2025-11-12,surveyor_9,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B176,PC09,B176,Polling Station 176,Charminar,2025-11-01,4612,2398,2213,368,553,55,vulnerable,24,3,6,moderate,2025-10-01,surveyor_9,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B177,PC09,B177,Polling Station 177,Bahadurpura,2025-11-01,4634,2409,2224,370,556,64,moderate,23,2,19,weak,2025-11-18,surveyor_8,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B178,PC09,B178,Polling Station 178,Goshamahal,2025-11-01,4682,2434,2247,374,561,71,moderate,38,2,20,weak,2025-11-18,surveyor_5,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B179,PC09,B179,Polling Station 179,Goshamahal,2025-11-01,4752,2471,2280,380,570,72,moderate,27,4,12,weak,2025-10-01,surveyor_6,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B180,PC09,B180,Polling Station 180,Bahadurpura,2025-11-01,4764,2477,2286,381,571,88,secure,35,4,19,moderate,2025-10-10,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B181,PC09,B181,Polling Station 181,Charminar,2025-11-01,4644,2414,2229,371,557,62,moderate,62,5,10,weak,2025-10-03,surveyor_2,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B182,PC09,B182,Polling Station 182,Chandrayangutta,2025-11-01,4759,2474,2284,380,571,48,vulnerable,65,2,15,strong,2025-11-19,surveyor_4,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B183,PC09,B183,Polling Station 183,Goshamahal,2025-11-01,4675,2431,2244,374,561,50,vulnerable,44,3,10,moderate,2025-10-06,surveyor_5,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B184,PC09,B184,Polling Station 184,Karwan,2025-11-01,4684,2435,2248,374,562,94,secure,37,5,6,moderate,2025-11-06,surveyor_5,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B185,PC09,B185,Polling Station 185,Bahadurpura,2025-11-01,4630,2407,2222,370,555,80,secure,69,4,12,strong,2025-11-23,surveyor_4,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B186,PC09,B186,Polling Station 186,Chandrayangutta,2025-11-01,4666,2426,2239,373,559,59,vulnerable,72,2,11,moderate,2025-11-03,surveyor_5,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B187,PC09,B187,Polling Station 187,Malakpet,2025-11-01,4687,2437,2249,374,562,88,secure,30,4,10,moderate,2025-10-17,surveyor_7,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC09_B188,PC09,B188,Polling Station 188,Karwan,2025-11-01,4697,2442,2254,375,563,50,vulnerable,61,3,13,moderate,2025-11-22,surveyor_5,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC10_B001,PC10,B001,Polling Station 1,Kalwakurthy,2025-11-01,7383,3839,3543,590,885,58,vulnerable,52,3,6,moderate,2025-10-14,surveyor_7,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC10_B002,PC10,B002,Polling Station 2,Pargi,2025-11-01,7489,3894,3594,599,898,45,vulnerable,48,3,12,weak,2025-11-12,surveyor_7,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC10_B003,PC10,B003,Polling Station 3,Pargi,2025-11-01,7504,3902,3601,600,900,76,secure,29,4,17,weak,2025-10-02,surveyor_7,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC10_B004,PC10,B004,Polling Station 4,Vicarabad,2025-11-01,7403,3849,3553,592,888,62,moderate,49,2,10,moderate,2025-11-10,surveyor_4,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC10_B005,PC10,B005,Polling Station 5,Kalwakurthy,2025-11-01,7451,3874,3576,596,894,61,moderate,80,2,9,moderate,2025-11-10,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC10_B006,PC10,B006,Polling Station 6,Shadnagar,2025-11-01,7327,3810,3516,586,879,59,vulnerable,50,4,9,moderate,2025-11-14,surveyor_8,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC10_B007,PC10,B007,Polling Station 7,Pargi,2025-11-01,7504,3902,3601,600,900,80,secure,43,2,9,moderate,2025-11-01,surveyor_4,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC10_B008,PC10,B008,Polling Station 8,Tandur,2025-11-01,7359,3826,3532,588,883,78,secure,42,2,13,strong,2025-11-06,surveyor_3,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC10_B009,PC10,B009,Polling Station 9,Kalwakurthy,2025-11-01,7399,3847,3551,591,887,71,moderate,80,3,16,weak,2025-10-04,surveyor_2,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC10_B010,PC10,B010,Polling Station 10,Shadnagar,2025-11-01,7418,3857,3560,593,890,48,vulnerable,68,2,5,weak,2025-11-03,surveyor_7,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC10_B011,PC10,B011,Polling Station 11,Shadnagar,2025-11-01,7384,3839,3544,590,886,63,moderate,53,2,17,weak,2025-11-10,surveyor_3,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC10_B012,PC10,B012,Polling Station 12,Kalwakurthy,2025-11-01,7356,3825,3530,588,882,94,secure,68,2,12,moderate,2025-11-24,surveyor_6,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC10_B013,PC10,B013,Polling Station 13,Shadnagar,2025-11-01,7503,3901,3601,600,900,56,vulnerable,45,3,14,weak,2025-11-14,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC10_B014,PC10,B014,Polling Station 14,Vicarabad,2025-11-01,7408,3852,3555,592,888,64,moderate,71,4,13,strong,2025-11-16,surveyor_8,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC10_B015,PC10,B015,Polling Station 15,Kalwakurthy,2025-11-01,7409,3852,3556,592,889,53,vulnerable,59,4,15,strong,2025-10-17,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC10_B016,PC10,B016,Polling Station 16,Maheshwaram,2025-11-01,7361,3827,3533,588,883,59,vulnerable,73,4,17,strong,2025-11-09,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC10_B017,PC10,B017,Polling Station 17,Tandur,2025-11-01,7368,3831,3536,589,884,78,secure,77,5,5,strong,2025-10-19,surveyor_3,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC10_B018,PC10,B018,Polling Station 18,Vicarabad,2025-11-01,7452,3875,3576,596,894,86,secure,77,2,16,weak,2025-10-31,surveyor_4,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC10_B019,PC10,B019,Polling Station 19,Shadnagar,2025-11-01,7435,3866,3568,594,892,69,moderate,60,3,13,strong,2025-10-11,surveyor_9,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC10_B020,PC10,B020,Polling Station 20,Tandur,2025-11-01,7424,3860,3563,593,890,46,vulnerable,32,3,6,strong,2025-11-30,surveyor_3,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC10_B021,PC10,B021,Polling Station 21,Shadnagar,2025-11-01,7359,3826,3532,588,883,64,moderate,71,2,19,weak,2025-10-31,surveyor_2,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC10_B022,PC10,B022,Polling Station 22,Maheshwaram,2025-11-01,7338,3815,3522,587,880,47,vulnerable,56,3,20,strong,2025-11-23,surveyor_3,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC10_B023,PC10,B023,Polling Station 23,Kalwakurthy,2025-11-01,7522,3911,3610,601,902,81,secure,69,3,10,strong,2025-10-20,surveyor_2,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC10_B024,PC10,B024,Polling Station 24,Tandur,2025-11-01,7451,3874,3576,596,894,66,moderate,44,4,12,strong,2025-10-25,surveyor_9,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC10_B025,PC10,B025,Polling Station 25,Maheshwaram,2025-11-01,7403,3849,3553,592,888,85,secure,46,5,19,strong,2025-10-30,surveyor_6,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC10_B026,PC10,B026,Polling Station 26,Pargi,2025-11-01,7470,3884,3585,597,896,62,moderate,67,2,18,moderate,2025-11-21,surveyor_5,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC10_B027,PC10,B027,Polling Station 27,Chevella,2025-11-01,7471,3884,3586,597,896,93,secure,76,2,13,moderate,2025-10-14,surveyor_6,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC10_B028,PC10,B028,Polling Station 28,Pargi,2025-11-01,7411,3853,3557,592,889,52,vulnerable,29,2,15,strong,2025-10-18,surveyor_5,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC10_B029,PC10,B029,Polling Station 29,Vicarabad,2025-11-01,7443,3870,3572,595,893,64,moderate,73,2,14,weak,2025-10-19,surveyor_5,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC10_B030,PC10,B030,Polling Station 30,Maheshwaram,2025-11-01,7502,3901,3600,600,900,95,secure,33,2,6,strong,2025-10-07,surveyor_9,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC10_B031,PC10,B031,Polling Station 31,Tandur,2025-11-01,7494,3896,3597,599,899,57,vulnerable,34,2,12,weak,2025-11-04,surveyor_7,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC10_B032,PC10,B032,Polling Station 32,Vicarabad,2025-11-01,7506,3903,3602,600,900,58,vulnerable,31,2,16,weak,2025-11-16,surveyor_4,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC10_B033,PC10,B033,Polling Station 33,Vicarabad,2025-11-01,7407,3851,3555,592,888,58,vulnerable,70,3,14,moderate,2025-10-05,surveyor_3,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC10_B034,PC10,B034,Polling Station 34,Kalwakurthy,2025-11-01,7461,3879,3581,596,895,60,vulnerable,25,3,18,strong,2025-10-10,surveyor_5,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC10_B035,PC10,B035,Polling Station 35,Maheshwaram,2025-11-01,7415,3855,3559,593,889,70,moderate,79,5,5,strong,2025-10-09,surveyor_8,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC10_B036,PC10,B036,Polling Station 36,Tandur,2025-11-01,7417,3856,3560,593,890,56,vulnerable,30,4,5,moderate,2025-10-03,surveyor_5,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC10_B037,PC10,B037,Polling Station 37,Vicarabad,2025-11-01,7403,3849,3553,592,888,72,moderate,52,3,9,moderate,2025-10-25,surveyor_1,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC10_B038,PC10,B038,Polling Station 38,Kalwakurthy,2025-11-01,7322,3807,3514,585,878,49,vulnerable,71,3,8,strong,2025-10-29,surveyor_9,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC10_B039,PC10,B039,Polling Station 39,Pargi,2025-11-01,7416,3856,3559,593,889,81,secure,44,3,16,strong,2025-10-07,surveyor_8,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC10_B040,PC10,B040,Polling Station 40,Vicarabad,2025-11-01,7511,3905,3605,600,901,71,moderate,75,2,5,weak,2025-10-02,surveyor_3,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC10_B041,PC10,B041,Polling Station 41,Kalwakurthy,2025-11-01,7364,3829,3534,589,883,66,moderate,33,3,19,moderate,2025-11-27,surveyor_6,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
