kpi_id,constituency_id,report_date,visits_conducted,people_contacted,grievances_received,grievances_resolved,events_conducted,resources_distributed,promises_on_track,promises_delayed,alert_count,critical_alerts,sentiment_score,media_mentions,social_engagement,created_at
fd37489b-1c31-4971-bb39-c1e36e426341,PC10,2025-03-06,2,97,29,30,2,29,26,3,8,3,0.64,2,2354,2025-03-06 23:55:00
9329d6b4-7fe1-4a52-8bb2-af3b61b180c8,PC10,2025-03-07,2,51,26,4,2,100,30,3,1,1,0.52,8,3596,2025-03-07 23:55:00
c569e053-8a86-4fc3-81c5-bc97d7b22e9b,PC10,2025-03-08,5,651,15,28,2,92,27,8,1,1,0.49,9,1279,2025-03-08 23:55:00
2146300f-78b0-4064-8a35-f1a0721df4ef,PC10,2025-03-09,1,187,33,6,3,102,16,5,6,0,0.46,11,3825,2025-03-09 23:55:00
5f0bfac6-e424-48b7-9acd-fc3dc121e5e7,PC10,2025-03-10,4,440,5,6,1,98,15,7,4,0,0.8,5,1847,2025-03-10 23:55:00
377cc1f9-57bc-4698-9644-4102217b4240,PC10,2025-03-11,4,338,10,10,1,12,30,5,5,0,0.81,10,1654,2025-03-11 23:55:00
5b8774e9-fa9b-4cd5-9a33-70dda96cc280,PC10,2025-03-12,1,389,8,23,0,34,27,2,5,1,0.55,3,4425,2025-03-12 23:55:00
f110cbec-3680-4c2e-90ff-124263ce3172,PC10,2025-03-13,0,757,30,23,3,36,24,6,5,2,0.64,12,2165,2025-03-13 23:55:00
7a0d4d28-1286-4a89-941f-2842fe757289,PC10,2025-03-14,5,763,17,6,1,116,27,8,7,2,0.42,9,876,2025-03-14 23:55:00
282b239a-5334-407b-9613-19f9317a466b,PC10,2025-03-15,2,528,22,7,3,59,17,5,8,3,0.73,8,3950,2025-03-15 23:55:00
bb73b0e1-85c4-4370-a405-d5ed1e424eef,PC10,2025-03-16,0,480,5,6,1,55,25,4,7,2,0.63,12,2670,2025-03-16 23:55:00
a91899cc-9ce5-42fd-a14a-b6d0202be848,PC10,2025-03-17,5,58,33,7,0,105,30,8,3,0,0.45,1,1531,2025-03-17 23:55:00
ec2a8f88-eaca-47db-b8c9-0b9b278ca649,PC10,2025-03-18,1,259,27,16,2,75,20,5,7,1,0.76,8,4158,2025-03-18 23:55:00
c4561614-a19c-4597-a495-91e23708b029,PC10,2025-03-19,5,66,23,23,1,94,25,5,7,2,0.61,2,2755,2025-03-19 23:55:00
d25a5c49-1725-4772-97ae-f133218ac022,PC10,2025-03-20,5,330,23,16,1,43,19,3,7,3,0.75,11,3291,2025-03-20 23:55:00
a03452ae-ece7-44ba-bc0f-216e10b1ce28,PC10,2025-03-21,5,336,10,15,3,73,24,3,2,3,0.79,10,2885,2025-03-21 23:55:00
34b1de73-a8d4-4dcc-9c17-a552a8d0e119,PC10,2025-03-22,1,593,5,28,2,2,15,6,3,3,0.75,1,2734,2025-03-22 23:55:00
31df26ea-0540-407f-9c52-a682f77dd253,PC10,2025-03-23,0,447,29,20,0,62,25,4,6,0,0.84,10,4365,2025-03-23 23:55:00
17229c8f-5751-41f6-a452-69c738a0bd5c,PC10,2025-03-24,4,778,31,23,1,8,19,2,5,2,0.59,11,4780,2025-03-24 23:55:00
439d8286-5f59-44cb-b1e5-c895e6c12c2d,PC10,2025-03-25,4,86,25,19,3,146,20,3,6,3,0.68,2,1369,2025-03-25 23:55:00
015d9e71-431b-4773-8684-79b2276d7041,PC10,2025-03-26,3,107,12,25,2,95,24,4,4,2,0.67,8,2419,2025-03-26 23:55:00
b0199015-646c-4ee4-b252-9e0758093d64,PC10,2025-03-27,1,262,7,5,2,128,15,8,2,3,0.46,10,2749,2025-03-27 23:55:00
31074162-dc3c-47f3-9a85-edd6b4edf207,PC10,2025-03-28,2,219,13,16,3,131,23,2,4,1,0.48,10,4773,2025-03-28 23:55:00
b07dd4eb-b118-4f0d-99f3-4b3546a3aa69,PC10,2025-03-29,0,156,23,20,3,50,24,3,8,2,0.81,1,1330,2025-03-29 23:55:00
2fe96728-6c45-4464-acab-c98e36f4c6db,PC10,2025-03-30,5,476,19,27,0,1,24,6,2,2,0.65,0,2272,2025-03-30 23:55:00
1b9d0f56-88e8-45dc-9ef3-d70fb9385465,PC10,2025-03-31,1,770,32,19,3,2,16,4,2,3,0.82,5,1707,2025-03-31 23:55:00
a1e4a1c7-f063-4ccc-a552-0fd1263c9148,PC10,2025-04-01,3,231,26,3,2,65,22,7,8,3,0.47,10,3752,2025-04-01 23:55:00
8ef58a58-4019-4886-9ad4-c47b85872da0,PC10,2025-04-02,5,542,33,23,1,53,24,3,6,0,0.64,11,3338,2025-04-02 23:55:00
9d034328-d6bc-4b48-852b-5783a01c7500,PC10,2025-04-03,0,350,30,4,1,11,29,4,8,2,0.72,10,4201,2025-04-03 23:55:00
126a5f01-611d-44f7-807a-4e53a6aea7ad,PC10,2025-04-04,2,774,20,30,0,69,30,6,1,1,0.8,3,4890,2025-04-04 23:55:00
cca293ca-5ec0-4e47-b115-0888838cf7f6,PC10,2025-04-05,5,420,34,20,1,109,30,5,3,1,0.58,0,3799,2025-04-05 23:55:00
c3d2d3cd-b6ee-4d12-859a-aa64397f0c6f,PC10,2025-04-06,4,567,9,13,0,32,20,6,8,0,0.57,9,2861,2025-04-06 23:55:00
d0041abb-b93c-4a70-94ce-0f16a32688be,PC10,2025-04-07,3,706,22,23,2,6,26,7,6,3,0.46,7,4837,2025-04-07 23:55:00
39d0f20e-eb5a-4e9a-86f4-f28be8c062b4,PC10,2025-04-08,5,384,6,4,3,103,26,8,1,1,0.72,0,1732,2025-04-08 23:55:00
71945fe1-590d-494c-976a-a14f8f6f7676,PC10,2025-04-09,3,284,27,10,0,100,24,6,5,1,0.51,12,3346,2025-04-09 23:55:00
8e682bf2-e546-493a-94b2-a7188b441a62,PC10,2025-04-10,0,383,12,7,1,79,18,2,3,1,0.65,5,4085,2025-04-10 23:55:00
934c4b60-83d3-4605-81d5-feb5db65551b,PC10,2025-04-11,5,401,5,19,0,121,26,5,1,1,0.57,7,943,2025-04-11 23:55:00
8a178450-7375-4dc4-81d4-83250c19487b,PC10,2025-04-12,0,305,30,11,0,95,25,3,4,3,0.74,11,4840,2025-04-12 23:55:00
71412c50-95f1-4375-91a3-9eefe26553a6,PC10,2025-04-13,3,684,34,28,3,141,26,8,5,0,0.58,0,1063,2025-04-13 23:55:00
0680f61c-6745-47f7-9768-f9724e0fbe3b,PC10,2025-04-14,0,78,16,19,2,51,25,7,8,0,0.84,12,4003,2025-04-14 23:55:00
0e77b287-659a-444e-8b1e-c672f0da2889,PC10,2025-04-15,0,720,27,11,0,9,25,5,6,2,0.44,5,3714,2025-04-15 23:55:00
2eceb331-e061-49f8-b79c-1fc511aeb9e8,PC10,2025-04-16,5,259,27,3,2,142,20,6,4,3,0.68,0,4760,2025-04-16 23:55:00
443c5c75-40a9-4c14-9a12-d68f8eda300a,PC10,2025-04-17,5,647,26,6,1,4,30,4,6,3,0.69,0,2040,2025-04-17 23:55:00
e9da2c83-bbfe-4364-822d-34e4df0affb4,PC10,2025-04-18,1,646,20,14,3,118,26,4,1,3,0.6,3,1843,2025-04-18 23:55:00
27724924-6a97-4065-a679-68b2544f09a1,PC10,2025-04-19,2,798,11,5,1,95,15,6,7,0,0.85,9,4243,2025-04-19 23:55:00
7d934836-2768-4817-9034-c56fc167a326,PC10,2025-04-20,0,237,25,20,0,96,24,8,6,0,0.49,9,609,2025-04-20 23:55:00
2812d282-b587-4207-8808-1297dc55dd36,PC10,2025-04-21,5,208,14,8,2,73,20,7,5,1,0.5,2,3601,2025-04-21 23:55:00
3058ea95-0c63-4dfd-9a5c-ff4096341def,PC10,2025-04-22,2,381,5,15,1,40,15,2,4,2,0.62,5,3477,2025-04-22 23:55:00
44c34455-62cb-444c-8a38-7875963c7601,PC10,2025-04-23,3,266,19,27,1,13,25,8,6,3,0.44,3,3885,2025-04-23 23:55:00
9285447b-0758-4e33-ac95-65c4882c57bf,PC10,2025-04-24,1,514,6,5,2,93,17,5,8,1,0.75,7,1465,2025-04-24 23:55:00
91c5f5d2-40f7-463a-8da1-f0305f5d1ad8,PC10,2025-04-25,0,760,32,19,3,46,30,6,2,0,0.5,8,613,2025-04-25 23:55:00
7d606153-19c9-4bdf-b3b9-2accfae93719,PC10,2025-04-26,4,659,8,30,0,29,21,3,7,0,0.73,10,1426,2025-04-26 23:55:00
6178d7b5-ec90-4f7d-8006-fae6c1ead5a3,PC10,2025-04-27,5,306,23,27,3,147,22,8,8,3,0.81,12,2209,2025-04-27 23:55:00
fa153972-52b2-4d41-9d9b-ff73fbdd7dff,PC10,2025-04-28,5,735,25,29,1,35,16,7,7,1,0.58,11,2234,2025-04-28 23:55:00
48a542a8-715c-4ae8-9034-8682898bcd10,PC10,2025-04-29,4,445,20,16,0,95,16,6,8,0,0.59,2,3549,2025-04-29 23:55:00
ef634659-c6e4-4737-9df1-293e69e5a2c6,PC10,2025-04-30,3,425,20,4,2,38,19,2,8,2,0.42,8,3649,2025-04-30 23:55:00
ad66741a-dbb6-43cb-b794-635a9870f0c7,PC10,2025-05-01,1,622,20,19,1,64,19,5,1,3,0.7,7,2393,2025-05-01 23:55:00
7f74f96c-7cfb-4408-a1e3-79314f3597bf,PC10,2025-05-02,5,91,7,19,2,6,23,4,6,3,0.49,3,4911,2025-05-02 23:55:00
6c475ba7-f24b-4896-8479-4d613c2ba2ab,PC10,2025-05-03,1,176,13,10,3,87,29,4,6,2,0.55,6,649,2025-05-03 23:55:00
a89bed14-24eb-42ee-9db4-50c39bfa24b8,PC10,2025-05-04,1,92,8,15,1,103,27,6,7,2,0.65,3,4853,2025-05-04 23:55:00
3fd0f0fd-f112-40d8-aac1-c26481a0812e,PC10,2025-05-05,2,357,28,8,2,58,29,4,6,2,0.43,4,2084,2025-05-05 23:55:00
5759f406-c7d8-480c-a589-a1c0b576be2d,PC10,2025-05-06,2,284,24,12,1,54,19,4,7,2,0.68,7,3726,2025-05-06 23:55:00
34135834-c75d-4029-8779-cd7c6dbb0eaa,PC10,2025-05-07,1,178,12,5,2,66,23,5,5,1,0.64,2,4449,2025-05-07 23:55:00
a17a70d9-6860-4973-b42f-357a2a0ea3a3,PC10,2025-05-08,2,331,27,23,1,56,19,4,6,0,0.78,4,4412,2025-05-08 23:55:00
121d928a-fb3c-4b76-bc0c-5d9f926c00ef,PC10,2025-05-09,5,458,7,22,1,116,30,2,8,2,0.6,2,1836,2025-05-09 23:55:00
52d1a8b6-dbec-45be-998c-15d6199920be,PC10,2025-05-10,5,242,13,6,0,53,26,6,8,0,0.81,2,2311,2025-05-10 23:55:00
3c2d72ef-ef5c-4b3a-a1d8-e6416ca732f3,PC10,2025-05-11,2,749,7,20,1,46,16,3,6,0,0.77,0,2123,2025-05-11 23:55:00
5725441a-880e-4bbc-9649-4d3a68aa9b3c,PC10,2025-05-12,1,297,32,14,3,57,23,4,3,0,0.44,8,3198,2025-05-12 23:55:00
fd518817-e900-4fa3-b0a4-4da4b38678a6,PC10,2025-05-13,3,670,30,15,3,82,15,8,1,1,0.71,8,2455,2025-05-13 23:55:00
75c51c66-af86-4f60-a8a4-c78a7049dec9,PC10,2025-05-14,0,267,10,15,2,122,15,6,5,1,0.83,6,1022,2025-05-14 23:55:00
3b697536-9030-4c91-a228-701c84402732,PC10,2025-05-15,5,766,28,10,2,9,23,6,8,0,0.46,4,4453,2025-05-15 23:55:00
9a5d16c8-9e91-4296-bf3d-3d5259f58e64,PC10,2025-05-16,5,256,16,19,0,72,26,5,5,0,0.58,0,3799,2025-05-16 23:55:00
08bccaef-6e93-4a5e-9b6a-9d4805435b05,PC10,2025-05-17,5,466,14,15,3,58,25,8,8,1,0.75,1,4992,2025-05-17 23:55:00
5df5a019-3c96-429c-823b-b8825992c80f,PC10,2025-05-18,2,90,24,28,0,45,21,7,3,2,0.59,3,1064,2025-05-18 23:55:00
86f7bcfc-4711-4708-98bf-ff7a36c42d13,PC10,2025-05-19,3,695,32,26,2,102,17,6,3,0,0.46,9,4706,2025-05-19 23:55:00
dbd9876b-d5ac-4469-8afb-949b81a898ab,PC10,2025-05-20,3,594,16,14,2,13,19,6,5,1,0.7,11,2279,2025-05-20 23:55:00
ec66fa25-971b-4668-86c4-43d45b899b29,PC10,2025-05-21,5,466,6,8,1,127,15,4,3,1,0.58,6,4351,2025-05-21 23:55:00
f7491c09-62c1-46e0-98da-981b34acc9ff,PC10,2025-05-22,0,645,19,17,0,95,21,5,6,3,0.55,7,4404,2025-05-22 23:55:00
93eb2008-3b73-4663-bd10-9ddb1cb76584,PC10,2025-05-23,5,151,24,26,0,93,16,4,6,1,0.45,11,3089,2025-05-23 23:55:00
c117674a-f914-49e3-8706-c31357dd6f5c,PC10,2025-05-24,4,440,28,21,1,83,18,6,4,1,0.82,10,2272,2025-05-24 23:55:00
a09e44da-b954-4462-937d-1db211869379,PC10,2025-05-25,5,620,26,18,3,87,27,7,7,1,0.63,12,2472,2025-05-25 23:55:00
d86f20d8-6327-4cc0-a871-81c47b4a3d5e,PC10,2025-05-26,2,404,29,15,2,15,26,7,1,3,0.54,7,3397,2025-05-26 23:55:00
83686b98-2358-45ce-b3c9-843357576a2b,PC10,2025-05-27,1,330,10,10,1,3,17,8,1,2,0.66,12,1327,2025-05-27 23:55:00
58e38243-1b37-4e21-ab53-e4b9151499f4,PC10,2025-05-28,1,552,10,23,1,9,17,5,3,3,0.43,5,3402,2025-05-28 23:55:00
efd53601-b0f5-4693-af42-b76ea9c44c90,PC10,2025-05-29,2,281,10,27,1,4,23,5,4,1,0.65,8,1439,2025-05-29 23:55:00
439061a4-be29-4333-9f51-00e5cded3d60,PC10,2025-05-30,4,463,9,12,2,18,20,8,7,3,0.71,1,4064,2025-05-30 23:55:00
fc958af8-fc52-44a7-8ba5-8edb9fda7f58,PC10,2025-05-31,2,145,8,14,1,60,18,2,1,1,0.74,2,2316,2025-05-31 23:55:00
701cddb3-4fa0-4b0c-accb-3c7fe0894dbf,PC10,2025-06-01,1,82,25,6,2,93,21,4,6,2,0.65,1,1888,2025-06-01 23:55:00
33193f9c-e407-4444-a96a-7200b4ce647a,PC10,2025-06-02,2,166,13,25,0,22,20,3,4,3,0.54,10,4465,2025-06-02 23:55:00
4dada955-1295-4d08-9bc5-b56d2bbafd86,PC10,2025-06-03,3,607,6,23,3,66,22,4,7,2,0.49,2,4594,2025-06-03 23:55:00
e0707d6f-6108-4187-89ad-d5eb1cdcd7c8,PC10,2025-06-04,3,764,8,18,1,2,17,6,5,1,0.79,8,1863,2025-06-04 23:55:00
16989e72-a9ee-4558-b095-cf0fed6beb0d,PC10,2025-06-05,2,605,7,18,1,143,18,6,5,0,0.57,10,1465,2025-06-05 23:55:00
252f536e-c32c-4b39-9997-c5b4a2f67af0,PC10,2025-06-06,4,75,9,16,3,95,23,5,4,0,0.57,3,4555,2025-06-06 23:55:00
114cd48b-0993-4b6e-b212-1b504473de50,PC10,2025-06-07,4,83,25,9,2,81,21,5,2,1,0.55,6,1809,2025-06-07 23:55:00
91871d9e-100b-4e4c-a139-ded4ff3ef3eb,PC10,2025-06-08,0,762,7,19,0,141,16,5,3,1,0.47,4,3203,2025-06-08 23:55:00
f39a98d1-cb5b-40f2-a37f-88fe01e11002,PC10,2025-06-09,2,364,33,4,2,35,27,8,4,2,0.4,12,893,2025-06-09 23:55:00
bc34d03b-117c-4dc4-9296-efb100031ddf,PC10,2025-06-10,2,72,21,4,3,20,15,6,6,2,0.49,9,2683,2025-06-10 23:55:00
b7a11d0b-46a7-4523-a465-d679dff3e28e,PC10,2025-06-11,4,730,29,25,2,14,23,3,2,3,0.58,11,3320,2025-06-11 23:55:00
b6519e9d-368f-4b2a-9bcd-1ea84aa3b5f9,PC10,2025-06-12,1,314,35,11,3,36,26,4,1,0,0.4,11,4102,2025-06-12 23:55:00
8e6df5ee-a932-489a-8a8f-aa480c57008b,PC10,2025-06-13,2,208,18,9,0,108,25,5,1,0,0.65,10,2854,2025-06-13 23:55:00
eb7bf79d-5173-43d4-8f91-ab98cad99794,PC10,2025-06-14,4,760,22,28,1,112,29,2,1,3,0.69,1,2929,2025-06-14 23:55:00
1a17d35e-ca41-4568-8c28-be509152865e,PC10,2025-06-15,5,290,22,11,3,110,17,3,2,1,0.46,3,2567,2025-06-15 23:55:00
1e5f55e3-5637-4c9a-9cc0-3393ccfaf07d,PC10,2025-06-16,1,682,26,27,0,108,17,6,8,0,0.69,5,1001,2025-06-16 23:55:00
466449ce-528c-4476-a4d0-61209f6cea89,PC10,2025-06-17,1,222,11,19,0,59,18,3,7,3,0.84,7,3849,2025-06-17 23:55:00
12cee05c-108b-42f6-9ae3-1a3bb536e3b6,PC10,2025-06-18,1,94,16,10,2,55,24,5,5,0,0.52,2,1772,2025-06-18 23:55:00
99cc1675-ec7e-479a-a532-5154330963fd,PC10,2025-06-19,2,718,9,23,2,124,17,6,7,2,0.69,11,1986,2025-06-19 23:55:00
b778a52e-3060-4d37-b12c-1ca7e90ee057,PC10,2025-06-20,2,439,12,17,2,42,25,6,6,2,0.43,0,3426,2025-06-20 23:55:00
4f16de61-dfd8-4559-bb1d-6e21afdce289,PC10,2025-06-21,2,275,5,24,1,19,17,5,6,0,0.6,7,2454,2025-06-21 23:55:00
9cdfdd07-07c0-4773-b351-28c26564b215,PC10,2025-06-22,2,210,28,4,0,145,19,8,5,2,0.45,1,2095,2025-06-22 23:55:00
71a2d0b7-c06a-4645-93e7-6b3ebf7325ae,PC10,2025-06-23,3,501,11,15,2,108,18,5,4,0,0.74,7,2713,2025-06-23 23:55:00
897364dd-0997-44c6-91c8-a3e0c33b4d9c,PC10,2025-06-24,5,256,23,9,1,73,19,5,4,3,0.69,0,2454,2025-06-24 23:55:00
d63aa602-dbd7-4a1c-8e41-b2f2c0b51ed8,PC10,2025-06-25,1,587,19,6,3,67,22,5,6,1,0.4,6,4858,2025-06-25 23:55:00
67267b5b-b664-4536-b6ae-c88da781a184,PC10,2025-06-26,0,105,33,20,0,66,19,6,3,0,0.45,5,646,2025-06-26 23:55:00
b695b72c-f656-442c-a7fb-85a6edf8418b,PC10,2025-06-27,5,483,24,4,1,61,22,5,2,1,0.81,7,2572,2025-06-27 23:55:00
02fca0d4-a994-402c-ba60-b151aaf4bc5c,PC10,2025-06-28,3,639,15,14,2,82,18,8,8,0,0.43,11,1620,2025-06-28 23:55:00
f2599752-5535-40a5-aa49-60b6be5a8f08,PC10,2025-06-29,2,758,35,20,2,139,27,2,1,1,0.81,8,1499,2025-06-29 23:55:00
cdeeaa6e-4cc5-40bc-93a3-d81e5938d50d,PC10,2025-06-30,0,799,17,27,2,69,24,6,5,0,0.4,10,2955,2025-06-30 23:55:00
5c6fa5f1-ee1b-4fc0-ba52-a2c61e6eed83,PC10,2025-07-01,0,702,17,10,1,52,30,7,4,1,0.42,2,1161,2025-07-01 23:55:00
838adde8-d3f1-490c-9c46-6f93126b7181,PC10,2025-07-02,2,175,23,15,1,37,26,7,7,3,0.84,10,4229,2025-07-02 23:55:00
2bccaf73-a57c-4844-9676-a037e8c4c5cd,PC10,2025-07-03,1,707,8,15,3,106,29,6,5,1,0.73,9,2651,2025-07-03 23:55:00
48cf8f8f-1b93-477b-8721-6153856f9817,PC10,2025-07-04,4,609,14,17,1,136,20,4,8,0,0.63,12,2452,2025-07-04 23:55:00
4a411688-b7bb-4c8d-978e-3261f12aff0e,PC10,2025-07-05,1,570,7,6,1,17,19,8,6,1,0.43,6,1395,2025-07-05 23:55:00
935c010e-9c6b-4701-bba7-8e21cc9c9ac8,PC10,2025-07-06,5,294,5,18,3,84,30,2,2,3,0.56,7,3419,2025-07-06 23:55:00
483699d3-7d95-491b-984e-6b04a2a190ff,PC10,2025-07-07,2,441,19,7,1,103,17,5,2,0,0.47,4,1957,2025-07-07 23:55:00
068e726a-684c-403f-bda8-fb5a4b9e2a25,PC10,2025-07-08,1,445,17,3,3,130,16,5,1,1,0.59,9,1457,2025-07-08 23:55:00
4e9aee76-1c09-4223-9c0d-736bc4634d2c,PC10,2025-07-09,5,140,22,27,2,18,22,8,7,3,0.76,3,4986,2025-07-09 23:55:00
c68acb2d-5713-4140-8220-ac55b448d49f,PC10,2025-07-10,2,388,15,23,0,124,16,3,1,0,0.57,6,2493,2025-07-10 23:55:00
dd2be18d-def8-40d0-94af-71ffbc7a591a,PC10,2025-07-11,5,434,16,6,2,144,17,2,5,3,0.75,12,3848,2025-07-11 23:55:00
58fc410a-7441-458f-96e3-4104108d982e,PC10,2025-07-12,0,682,14,20,3,127,28,4,4,1,0.63,6,3035,2025-07-12 23:55:00
ae777d4e-e0f2-465d-bf74-18bbe8abcdf6,PC10,2025-07-13,3,636,14,5,3,0,21,2,7,2,0.65,8,3079,2025-07-13 23:55:00
5e303988-9b00-4947-b850-3ac29b796952,PC10,2025-07-14,0,305,11,11,1,9,17,7,7,2,0.53,0,3823,2025-07-14 23:55:00
5675ecb3-6b29-4f8c-8fa4-fdec827560cf,PC10,2025-07-15,5,362,34,30,3,27,30,2,8,0,0.7,11,3451,2025-07-15 23:55:00
5ddd24b0-d90b-42fa-8f38-a6f9576871b5,PC10,2025-07-16,5,179,27,30,1,40,26,5,4,3,0.76,9,1085,2025-07-16 23:55:00
9aae7fd1-a36f-4e9c-a890-4faf9dc3b1ba,PC10,2025-07-17,5,609,19,26,2,79,21,7,7,1,0.42,11,3078,2025-07-17 23:55:00
8ab0ef90-e0c1-4263-8ee3-a74a20c9d319,PC10,2025-07-18,2,476,32,20,2,99,24,7,1,2,0.6,2,527,2025-07-18 23:55:00
9b2960c9-f610-47b1-ab36-fd1248e3fe7e,PC10,2025-07-19,0,57,13,30,3,43,30,2,3,2,0.68,7,576,2025-07-19 23:55:00
a5883348-eabf-447f-ba95-d84347639c9a,PC10,2025-07-20,1,430,8,6,3,82,25,4,8,0,0.77,1,4366,2025-07-20 23:55:00
481724f7-131c-4af1-99ec-185faf71bbe9,PC10,2025-07-21,0,307,20,3,1,48,29,4,4,2,0.84,8,3856,2025-07-21 23:55:00
ca44d84a-a192-4b29-b5f2-88a6985f9332,PC10,2025-07-22,1,657,35,5,0,124,17,2,7,1,0.45,2,618,2025-07-22 23:55:00
45126d23-72f4-4ddf-b845-9ea82cafdb2a,PC10,2025-07-23,1,514,32,11,0,132,25,4,3,0,0.76,1,1023,2025-07-23 23:55:00
e5466176-bf49-43cb-b438-70ee1cf1d954,PC10,2025-07-24,2,421,18,16,3,135,22,4,3,1,0.45,6,3512,2025-07-24 23:55:00
e680e3da-3358-41a1-80d1-dab7d7d6c1fc,PC10,2025-07-25,4,573,30,30,0,122,30,6,8,1,0.44,5,1446,2025-07-25 23:55:00
d2e14994-b451-4e66-a62d-e517894b8cdd,PC10,2025-07-26,1,610,20,9,3,57,16,7,1,1,0.84,10,3232,2025-07-26 23:55:00
844a3754-ddc5-4a63-9589-38b2ca501231,PC10,2025-07-27,0,443,8,18,0,0,16,4,3,1,0.84,11,1918,2025-07-27 23:55:00
8c51c97f-cc67-4450-b84c-0d5c1072bf53,PC10,2025-07-28,4,750,31,17,3,11,20,5,2,1,0.41,2,2379,2025-07-28 23:55:00
6569ee80-0332-4bdb-a374-c019bc971fa9,PC10,2025-07-29,1,370,33,20,2,58,24,4,5,3,0.68,3,2244,2025-07-29 23:55:00
e6e5b00f-36b8-41c4-b03c-25d8002b432f,PC10,2025-07-30,5,567,35,23,3,10,19,3,2,2,0.82,0,2675,2025-07-30 23:55:00
a9dbd653-212f-46cf-b150-a5c8a7cebaea,PC10,2025-07-31,3,301,23,23,3,1,30,6,1,1,0.8,9,3318,2025-07-31 23:55:00
d8875c42-c2f0-42db-8e9a-4d2d06b2d513,PC10,2025-08-01,2,562,25,16,0,78,18,7,7,3,0.52,9,2309,2025-08-01 23:55:00
19182ca6-543f-4091-a388-6394e42360cf,PC10,2025-08-02,4,689,24,7,0,14,24,3,8,1,0.46,7,1305,2025-08-02 23:55:00
0ce56adf-f36d-4028-994c-dd6ccd217d56,PC10,2025-08-03,2,170,32,10,1,72,24,2,6,2,0.71,1,3943,2025-08-03 23:55:00
29de49e9-61c8-49d6-8763-f00e495336c4,PC10,2025-08-04,5,456,9,13,2,58,20,6,2,1,0.84,6,1047,2025-08-04 23:55:00
6e33a60d-2403-4e1f-bb1f-4c1c613d3c75,PC10,2025-08-05,4,546,9,27,3,24,22,7,6,2,0.54,4,1336,2025-08-05 23:55:00
85c46600-07d3-4eb6-ae0e-00df02200bcb,PC10,2025-08-06,0,413,34,3,1,64,30,2,6,0,0.69,4,4474,2025-08-06 23:55:00
d7a7488d-9d6f-4099-b2e8-6eb6f3fe15db,PC10,2025-08-07,0,192,11,4,2,124,16,2,3,1,0.42,12,4340,2025-08-07 23:55:00
c45015c0-48f5-441d-a0be-a77259d3f79c,PC10,2025-08-08,3,310,22,28,1,115,21,5,5,0,0.56,6,4573,2025-08-08 23:55:00
500dbbd2-5d6b-463d-9975-2400a15a7af0,PC10,2025-08-09,5,420,23,26,3,47,27,3,4,1,0.84,2,3789,2025-08-09 23:55:00
8f591896-11bc-4fef-ab17-47e1d85c371a,PC10,2025-08-10,3,181,26,21,0,127,15,2,1,0,0.74,11,2078,2025-08-10 23:55:00
fb876f46-25eb-4267-9e3c-4c76671b78f5,PC10,2025-08-11,5,273,10,14,1,49,18,4,8,3,0.72,10,2680,2025-08-11 23:55:00
c7c1603b-c0dc-480d-a08e-b7c13c57d75e,PC10,2025-08-12,1,355,10,19,2,2,16,2,6,3,0.69,6,1117,2025-08-12 23:55:00
393aff89-4bd4-4dd1-b7a2-2157354dfb33,PC10,2025-08-13,3,233,35,13,2,38,24,7,7,1,0.79,0,1213,2025-08-13 23:55:00
ea4d3ac1-e50a-4da6-b017-20ca29f054ec,PC10,2025-08-14,3,525,7,4,3,75,19,8,8,3,0.6,5,3826,2025-08-14 23:55:00
bc9e02e8-ef60-4731-9b8b-6b0779ae2cd7,PC10,2025-08-15,5,563,25,19,2,4,24,5,3,3,0.5,8,3397,2025-08-15 23:55:00
342cf870-ed85-40a0-b96b-ce8c723cf7a3,PC10,2025-08-16,0,81,11,14,1,8,25,3,1,1,0.54,9,1397,2025-08-16 23:55:00
cab9b7d0-f47f-4800-b966-45a6c8f26cef,PC10,2025-08-17,1,214,14,8,3,80,22,6,6,3,0.74,6,4820,2025-08-17 23:55:00
ed2bdf59-9567-4687-964e-7b35c4d9a873,PC10,2025-08-18,3,777,19,6,2,91,18,7,2,2,0.49,4,3916,2025-08-18 23:55:00
3c5e468d-02bb-473f-8111-41d7c83880cc,PC10,2025-08-19,3,268,10,16,1,96,25,3,7,0,0.84,5,3776,2025-08-19 23:55:00
8aca0cf9-46d0-4608-a153-a23b71bf483d,PC10,2025-08-20,4,262,11,5,0,60,26,4,4,0,0.62,5,1216,2025-08-20 23:55:00
bed06a02-cbb4-4fa4-81ff-995bcf3acdc6,PC10,2025-08-21,0,568,10,7,0,122,22,8,4,2,0.61,1,3159,2025-08-21 23:55:00
2edd43c8-f364-4db6-9305-aa6c8cb5f2e6,PC10,2025-08-22,1,80,30,17,3,46,20,5,1,1,0.79,11,1968,2025-08-22 23:55:00
7ccf02d8-ea55-4dfc-a15c-ee49a4cd596c,PC10,2025-08-23,2,470,6,16,2,86,26,5,2,2,0.47,10,3941,2025-08-23 23:55:00
e43add43-08eb-4df3-abfe-2c8a8e9f9af7,PC10,2025-08-24,4,725,24,6,3,69,22,5,5,2,0.65,1,4667,2025-08-24 23:55:00
f100bedf-2ece-453b-85c6-c4d1c5056f23,PC10,2025-08-25,0,750,15,5,1,45,29,7,7,2,0.65,9,1043,2025-08-25 23:55:00
